"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"461",30,8,2017,27,0.2,23.1,29
"462",30,8,2018,21.4,0.3,15.4,24.6
"463",30,8,2023,17.5,0.5,5.6,22.2
"464",30,9,2017,27.7,0.1,25.4,29.4
"465",30,9,2018,18.6,0.4,11.1,22.1
"466",30,9,2023,16.6,0.4,10,20.4
"467",30,10,2017,18.4,0.6,1.1,24.6
"468",30,10,2023,20.7,0.4,15.4,23.8
"469",30,11,2017,21.1,0.3,14.3,23.3
"470",31,5,2017,13.5,0.4,6.1,17.9
"471",31,5,2018,22.5,0.3,18.3,25.5
"472",31,7,2017,26.8,0.2,24.2,28.4
"473",31,7,2018,19.9,0.5,10.6,24.7
"474",31,7,2023,19.9,0.3,15.6,22.9
"475",31,8,2017,27.4,0.2,24.9,29.3
"476",31,8,2018,22.3,0.2,16.9,25
"477",31,8,2023,17,0.6,4.8,22.4
"478",31,10,2017,13.9,1,0.2,23.3
