"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"355",6,10,2017,30.1,0,29.6,30.5
"356",6,10,2018,22.2,0.1,21,23.8
"357",6,10,2019,30.6,0,30.2,30.9
"358",6,10,2020,31.7,0,31.6,31.8
"359",6,10,2021,26.3,0.1,25.2,27.3
"360",6,10,2022,30,0,29.5,30.5
"361",6,10,2023,23.1,0,22.3,24
"362",6,11,2015,27,0,26.4,27.3
"363",6,11,2016,26.5,0.1,25.3,27.2
"364",6,11,2017,21.7,0.1,20.5,23.7
"365",6,11,2018,14,0.1,12.1,16.5
"366",6,11,2019,23,0.1,21.5,23.6
"367",6,11,2020,28.7,0,28,29.1
"368",6,11,2021,17.7,0.1,15.4,20.7
"369",6,11,2022,26.8,0,26.1,27.4
"370",6,11,2023,22.7,0,21.4,23.4
"371",7,5,2015,19.7,0.1,18.3,21.1
"372",7,5,2016,23.7,0.1,22.6,25.2
"373",7,5,2017,16.4,0.1,15.4,17.8
"374",7,5,2018,18.6,0.1,17.3,19.6
"375",7,5,2019,15.1,0.1,13.7,16.8
"376",7,5,2020,19,0.1,17.8,20.6
"377",7,5,2021,21.9,0.1,20.8,22.9
"378",7,5,2022,21.3,0,20.3,22
"379",7,5,2023,10.1,0.1,8.3,12.3
"380",7,6,2015,24.5,0.1,22.7,25.8
"381",7,6,2016,28.1,0,27.4,28.9
"382",7,6,2017,19.5,0.1,17.5,21.3
"383",7,6,2018,26.3,0,25.8,26.8
"384",7,6,2019,21.8,0.1,16.1,23.5
"385",7,6,2020,27.6,0,26.8,28.5
"386",7,6,2021,26,0,25.1,26.7
"387",7,6,2022,25.8,0,25.3,26.3
"388",7,6,2023,24.2,0.1,23.1,25.6
"389",7,7,2015,25.1,0.1,23.9,26
"390",7,7,2016,30.3,0,30,30.6
"391",7,7,2017,25.8,0,25.1,26.3
"392",7,7,2018,26.9,0.2,16.5,27.9
"393",7,7,2019,25.1,0.1,24.2,26
"394",7,7,2020,27.8,0,27.3,28.2
"395",7,7,2021,27.9,0,27.3,28.8
"396",7,7,2022,29,0,28.3,29.4
"397",7,7,2023,15.3,0.1,14,16.9
"398",7,8,2015,29.7,0,29.3,29.9
"399",7,8,2016,29.8,0,29.6,30
