"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"519",16,5,2017,25.8,0.5,22,28.7
"520",16,5,2019,26.2,0.6,14.5,29
"521",16,5,2020,28.9,0.3,26.5,30.5
"522",16,5,2021,30.9,0.2,28.6,32.2
"523",16,6,2015,29.6,0.1,28.6,30.3
"524",16,6,2016,30,0.1,29.3,30.4
"525",16,6,2017,27.9,0.3,25.4,29.8
"526",16,6,2019,29.4,0.3,27,31.1
"527",16,6,2020,29.7,0.1,29.3,30.1
"528",16,6,2021,31.4,0.1,30.9,32.1
"529",16,7,2015,29.9,0.1,29.1,30.6
"530",16,7,2017,29.8,0.1,29.1,30.4
"531",16,7,2019,30,0.1,28.9,30.8
"532",16,7,2020,30.9,0.1,30.3,31.3
"533",16,7,2021,29.4,0.5,25.8,31.9
"534",16,8,2016,31.4,0,31.3,31.5
"535",16,8,2017,30.5,0,30.2,30.7
"536",16,8,2019,31,0.1,30.4,31.3
"537",16,8,2020,31.7,0,31.5,31.8
"538",16,8,2021,30.4,0.3,29.4,31.7
"539",16,9,2015,31,0,30.7,31.1
"540",16,9,2016,31.7,0,31.5,31.8
"541",16,9,2017,30.5,0.1,30,31
"542",16,9,2019,31.5,0.1,31.1,31.9
"543",16,9,2020,31.7,0,31.5,31.9
"544",16,10,2015,31,0.1,30.3,31.5
"545",16,10,2016,31.8,0,31.5,31.9
"546",16,10,2017,31,0,30.7,31.3
"547",16,11,2015,30.9,0.1,29.8,31.7
"548",16,11,2016,31.3,0.1,30,32
"549",16,11,2019,30.9,0.2,28.9,32.2
"550",16,11,2020,31.8,0.1,31.3,32.2
"551",17,5,2015,29.5,0.2,28,30.5
"552",17,5,2016,29.5,0.2,28,30.6
"553",17,5,2017,25.9,0.5,22,28.6
