system:index,B,G,N,R,training_poly,.geo
608,122.5,140.0,47.0,130.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75732599808066,43.07285692587559]}"
609,110.0,138.0,50.0,137.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85766781531682,43.13219963354453]}"
610,106.0,132.5,51.5,138.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8577306973867,43.13217268408601]}"
611,115.0,131.0,54.5,150.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86490823650682,43.09155086693812]}"
612,121.0,136.0,69.0,122.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90689549288656,43.05844794871832]}"
613,130.5,138.5,64.0,144.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86508789956363,43.091640698466534]}"
614,121.5,133.0,48.0,132.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85678746633837,43.13188522319509]}"
615,101.5,122.5,48.0,133.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85256538450301,43.1589065469414]}"
616,115.5,135.5,49.5,132.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85778459630374,43.13242421236556]}"
617,115.0,125.5,46.0,123.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85283487908825,43.1587089175789]}"
618,122.0,135.0,65.0,121.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90694939180361,43.05839404980127]}"
619,100.0,112.0,20.0,118.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76715356728893,43.076261540802406]}"
620,106.0,133.5,52.0,135.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85739832073158,43.13213675147464]}"
621,122.0,134.0,65.0,122.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9065092173144,43.05880727483196]}"
622,114.5,124.0,48.0,122.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85279894647688,43.15847535560503]}"
623,116.0,145.5,52.5,139.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85718272506338,43.1322804819201]}"
624,104.0,135.5,52.0,132.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85680543264405,43.13247811128261]}"
625,105.0,134.0,58.5,146.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85734442181453,43.131912172653614]}"
626,107.0,135.0,52.5,131.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85689526417246,43.13236133029567]}"
627,104.5,139.5,58.0,139.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85682339894974,43.13199302102918]}"
628,130.5,138.5,54.5,140.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8524755529746,43.15866400181469]}"
629,79.25,103.0,26.5,120.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82690051683572,43.186188382120115]}"
630,103.5,128.5,56.0,127.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85786544467932,43.13242421236556]}"
631,125.5,144.0,54.0,147.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85750611856567,43.132073869404756]}"
632,117.0,132.0,66.0,118.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90659006568995,43.058420999259795]}"
633,106.5,137.5,50.5,142.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85724560713328,43.13198403787634]}"
634,121.0,138.0,65.0,125.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90699430756781,43.058600662316614]}"
635,99.5,111.5,24.0,121.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76695593792643,43.076297473413774]}"
636,117.0,138.0,45.5,141.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86489027020113,43.091739513147786]}"
637,151.0,165.0,71.0,161.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85447879605819,43.05285144449825]}"
638,113.5,126.5,48.5,125.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85295166007518,43.158520271369234]}"
639,118.0,135.0,44.0,126.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8544608297525,43.05315687169485]}"
640,109.0,122.5,35.0,130.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76687508955085,43.07597407991149]}"
641,132.0,152.0,47.0,147.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85427218354283,43.0530580570136]}"
642,105.5,116.0,33.0,121.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76720746620597,43.075956113605805]}"
643,106.0,133.5,55.0,131.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8575779837884,43.13226251561442]}"
644,147.0,171.0,89.0,161.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90503598024843,43.13316083089854]}"
645,101.5,129.5,51.5,132.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85707492722929,43.13226251561442]}"
646,126.5,144.0,57.0,155.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85791934359636,43.13229844822578]}"
647,131.0,154.0,60.0,146.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85417336886158,43.052869410803936]}"
648,111.5,132.5,54.5,134.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8575151017185,43.13200200418203]}"
649,75.0,90.0,24.0,104.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82699034836413,43.18631414625989]}"
650,71.75,79.5,20.0,88.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82720594403231,43.18623329788432]}"
651,104.0,128.5,26.0,126.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7671715335946,43.076099844051264]}"
652,114.5,138.5,55.5,137.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85756001748271,43.13247811128261]}"
653,121.5,138.5,57.5,130.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85200842902685,43.159059260539706]}"
654,155.0,170.0,71.0,166.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8545686275866,43.05268076459427]}"
655,115.0,134.0,53.5,134.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.852170125778,43.15905027738686]}"
656,121.5,134.5,52.0,144.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85721865767475,43.131876240042246]}"
657,109.5,113.5,38.0,113.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76696492107926,43.075920180994444]}"
658,130.0,147.0,70.0,133.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90696735810928,43.05868151069219]}"
659,114.0,128.0,53.0,131.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85231385622346,43.15884366487151]}"
660,113.5,138.5,54.0,140.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85784747837363,43.13244217867124]}"
661,101.0,136.5,54.5,136.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85723662398043,43.13226251561442]}"
662,114.5,128.0,49.5,131.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85291572746382,43.15852925452207]}"
663,111.0,128.5,66.5,134.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86517773109205,43.091263406047204]}"
664,120.0,134.0,67.0,122.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90663498145416,43.058861173749015]}"
665,137.0,158.0,85.0,149.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90459580575921,43.13310693198149]}"
666,125.0,135.0,68.0,122.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90676074559394,43.05870846015071]}"
667,119.0,133.0,66.0,122.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90679667820531,43.05874439276208]}"
668,112.5,132.0,56.0,138.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85771273108102,43.13192115580645]}"
669,138.0,159.0,83.0,151.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90466767098195,43.13294523523035]}"
670,106.0,138.0,54.5,139.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8577306973867,43.1319750547235]}"
671,76.0,99.0,23.0,111.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82693644944708,43.186323129412735]}"
672,74.75,87.5,17.25,92.25,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82717001142095,43.18621533157864]}"
673,124.0,146.0,35.0,141.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85387692481783,43.05298619179087]}"
674,108.0,132.0,50.0,136.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85732645550884,43.13199302102918]}"
675,122.0,138.0,68.0,121.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90652718362007,43.05843896556548]}"
676,127.0,145.5,53.5,142.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8525204687388,43.15857417028628]}"
677,98.5,129.0,51.0,125.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85686831471395,43.132460144976925]}"
678,123.0,136.0,63.0,122.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90627565534052,43.05863659492798]}"
679,125.0,150.0,37.0,136.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85379607644225,43.05302212440223]}"
680,115.5,136.0,59.0,149.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86489925335397,43.09138917018698]}"
681,106.0,131.5,49.5,137.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85770374792817,43.13227149876726]}"
682,101.5,129.5,53.5,128.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85704797777076,43.13226251561442]}"
683,140.0,161.0,85.0,153.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90486530034445,43.13294523523035]}"
684,117.5,132.5,52.0,147.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8569042473253,43.131876240042246]}"
685,140.0,159.0,82.0,150.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90460478891205,43.13302608360592]}"
686,161.0,184.0,101.0,179.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90477546881604,43.1331967635099]}"
687,116.5,134.0,51.0,140.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8519724964155,43.158996378469816]}"
688,112.5,120.5,29.0,121.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76713560098325,43.07597407991149]}"
689,85.5,98.5,27.5,116.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82686458422435,43.18641296094114]}"
690,108.0,127.0,57.0,137.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85779357945658,43.13196607157066]}"
691,125.0,142.5,59.5,137.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85180181651151,43.1589065469414]}"
692,130.0,141.0,71.0,131.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90689549288656,43.058726426456396]}"
693,108.0,136.0,55.0,138.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86475552290851,43.091263406047204]}"
694,116.0,128.0,59.5,131.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86485433758976,43.09140713649266]}"
695,119.5,139.0,57.0,136.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86501603434091,43.091496968021076]}"
696,79.5,87.5,22.5,106.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82708017989255,43.18602668536897]}"
697,127.0,151.0,80.0,141.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90464970467626,43.133151847745694]}"
698,101.5,141.0,52.0,139.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8576857816225,43.132253532461576]}"
699,115.5,130.5,45.0,122.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7570295540369,43.07275811119434]}"
700,125.5,134.0,53.5,145.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85684136525542,43.1319750547235]}"
701,102.0,132.5,55.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85255640135017,43.15878976595447]}"
702,95.5,137.0,50.0,135.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85684136525542,43.1321277683218]}"
703,119.0,133.5,47.5,134.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85198147956834,43.15883468171867]}"
704,108.5,130.5,51.0,139.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.857317472356,43.13210980201612]}"
705,135.0,148.5,50.5,153.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85672458426849,43.13186725688941]}"
706,110.0,135.5,58.5,135.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85758696694124,43.13195708841782]}"
707,119.0,132.0,67.0,118.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90659006568995,43.05869049384503]}"
708,111.5,134.5,49.0,126.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8521252100138,43.158762816495944]}"
709,137.0,151.0,67.0,140.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85457761073944,43.05276161296984]}"
710,110.0,131.0,52.0,143.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85685034840826,43.13233438083715]}"
711,74.5,74.5,18.5,79.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82734069132493,43.18621533157864]}"
712,129.0,152.0,53.0,148.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8541104867917,43.05286042765109]}"
713,121.0,131.0,65.0,118.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90631158795188,43.058798291679125]}"
714,154.0,169.0,69.0,161.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85440693083545,43.052707714052794]}"
715,152.0,166.0,73.0,160.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85451472866956,43.052869410803936]}"
716,94.5,106.0,21.0,115.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76736017980427,43.07618967557968]}"
717,117.5,133.5,62.0,140.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86490823650682,43.091604765855166]}"
718,119.0,147.0,38.0,134.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85432608245989,43.053111955930646]}"
719,102.5,120.5,27.5,121.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76688407270369,43.07624357449672]}"
720,110.5,112.5,27.0,121.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76710865152472,43.07614475981547]}"
721,109.5,135.5,51.5,135.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85771273108102,43.13222658300305]}"
722,129.5,151.5,57.5,145.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85677848318554,43.13203793679339]}"
723,70.0,71.0,17.5,80.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82736764078346,43.18626923049568]}"
724,75.0,88.75,22.5,101.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8270711967397,43.18600871906329]}"
725,157.0,171.0,69.0,165.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85451472866956,43.05272568035848]}"
726,147.0,165.0,90.0,158.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90492818241434,43.13301710045308]}"
727,121.0,134.0,66.0,120.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90687752658087,43.05863659492798]}"
728,187.0,205.0,67.0,204.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88194927744657,43.09703059017125]}"
729,140.0,160.0,83.0,148.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90501801394275,43.13298116784171]}"
730,105.5,128.0,48.5,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85286182854676,43.15877179964878]}"
731,123.5,138.5,51.0,142.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85685034840826,43.131876240042246]}"
732,126.5,152.0,65.5,151.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.865123832175,43.09153290063244]}"
733,115.0,142.0,51.0,133.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8545237118224,43.05316585484769]}"
734,117.0,143.0,32.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8537601438309,43.053076023319285]}"
735,135.0,157.0,84.0,145.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90457783945354,43.13310693198149]}"
736,97.0,136.0,51.5,133.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85706594407645,43.132253532461576]}"
737,113.5,142.5,51.0,133.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85185571542856,43.15896044585845]}"
738,113.5,143.0,51.5,137.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85683238210258,43.1319750547235]}"
739,121.0,134.0,62.0,118.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90641938578598,43.05851083078821]}"
740,115.0,142.0,55.0,139.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86493518596534,43.09155985009096]}"
741,84.25,104.0,26.5,112.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82688255053003,43.18623329788432]}"
742,86.0,94.0,24.0,115.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82699034836413,43.186323129412735]}"
743,122.0,147.0,41.0,137.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85408353733317,43.053147888542014]}"
744,112.0,124.0,49.0,137.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8525384350445,43.15871790073174]}"
745,119.0,132.0,66.0,118.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90628463849336,43.05853778024673]}"
746,124.0,148.0,48.0,138.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85421828462579,43.05296822548519]}"
747,113.5,142.0,52.0,122.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85766781531682,43.13246912812976]}"
748,113.5,123.5,45.5,133.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85285284539393,43.158628069203324]}"
749,122.5,141.5,60.5,139.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86491721965966,43.091326288117095]}"
750,117.0,135.0,44.0,125.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85228690676493,43.1590143447755]}"
751,103.0,135.0,53.0,135.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85678746633837,43.13213675147464]}"
752,122.0,135.0,65.0,121.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90635650371608,43.05869947699787]}"
753,121.5,136.5,59.0,129.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86494416911817,43.091191540824475]}"
754,129.0,141.0,66.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90667989721837,43.058420999259795]}"
755,117.0,134.0,64.0,120.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90638345317461,43.05885219059617]}"
756,98.0,111.0,25.5,112.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76705475260768,43.07627950710809]}"
757,138.0,156.0,81.0,149.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90480241827456,43.13299015099456]}"
758,109.5,138.5,52.0,142.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85790137729069,43.13224454930874]}"
759,108.5,133.5,55.5,134.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8577756131509,43.13241522921272]}"
760,117.5,139.5,59.5,142.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85790137729069,43.132325397684305]}"
761,117.0,149.0,56.0,146.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86470162399146,43.091227473435836]}"
762,148.0,165.0,67.0,156.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8545686275866,43.05281551188689]}"
763,147.0,161.0,68.0,155.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8544159139883,43.0526448319829]}"
764,121.0,135.0,69.0,117.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90674277928827,43.058726426456396]}"
765,169.0,192.0,61.0,187.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88176961438974,43.09703957332409]}"
766,121.0,133.0,66.0,121.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90665294775985,43.058555746552415]}"
767,121.0,135.0,67.0,123.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90634752056324,43.058591679163776]}"
768,124.0,146.5,55.5,152.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85796425936057,43.132019970487704]}"
769,116.0,129.0,68.0,115.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90699430756781,43.05856472970525]}"
770,178.0,199.0,63.0,196.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88193131114087,43.09701262386557]}"
771,119.0,131.0,66.0,119.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90654514992575,43.05860964546946]}"
772,104.0,136.5,53.0,145.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85711085984066,43.13226251561442]}"
773,125.0,140.0,55.0,142.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85203537848538,43.15887959748288]}"
774,81.0,98.5,25.5,102.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82689153368288,43.186359062024096]}"
775,110.5,138.0,54.0,135.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8575779837884,43.132460144976925]}"
776,78.0,86.5,21.0,96.25,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82709814619822,43.186017702216134]}"
777,108.5,139.5,55.0,135.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85261928342005,43.15869993442605]}"
778,119.0,144.0,46.0,134.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85439794768261,43.05315687169485]}"
779,121.0,144.0,58.0,150.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86472857345,43.091218490283]}"
780,109.0,129.5,53.5,132.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85673356742133,43.13204691994623]}"
781,142.0,159.0,85.0,150.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90502699709559,43.13295421838319]}"
782,118.5,136.5,57.0,141.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86485433758976,43.09138917018698]}"
783,123.0,141.5,56.0,150.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86475552290851,43.09128137235289]}"
784,114.5,136.5,51.0,139.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85790137729069,43.132145734627485]}"
785,157.0,172.0,72.0,168.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8545057455167,43.05260889937154]}"
786,103.0,117.5,26.0,106.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76715356728893,43.07625255764957]}"
787,129.0,150.0,51.0,142.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85402065526328,43.052878393956775]}"
788,121.0,140.0,67.0,125.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90681464451099,43.05878032537344]}"
789,105.0,118.0,28.5,118.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76699187053778,43.07605492828706]}"
790,121.0,136.0,64.0,122.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90639243632745,43.05887914005469]}"
791,122.0,134.0,66.0,122.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90663498145416,43.05844794871832]}"
792,102.5,125.5,51.0,134.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85738933757874,43.132253532461576]}"
793,95.0,110.5,24.5,113.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7673422134986,43.07627052395525]}"
794,120.0,134.0,66.0,122.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90657209938428,43.05878032537344]}"
795,122.5,141.0,55.5,146.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85234978883483,43.15866400181469]}"
796,125.0,144.5,54.5,139.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85243962036324,43.158619086050486]}"
797,108.5,134.0,56.0,141.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85784747837363,43.13237031344851]}"
798,116.0,131.0,63.0,117.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90661701514848,43.05864557808082]}"
799,112.0,126.5,56.5,136.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85693119678383,43.131876240042246]}"
800,78.0,70.0,107.0,65.5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72372900645459,43.051432106349345]}"
801,87.0,94.0,168.0,73.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93537208739315,43.034346149645394]}"
802,71.0,71.0,138.0,59.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85488303793603,43.0514231231965]}"
803,84.0,82.0,105.5,76.5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72435782715347,43.05140515689082]}"
804,118.0,159.0,199.0,108.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9068595602752,43.07168911600624]}"
805,85.0,86.5,115.5,75.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72368409069038,43.0503541280084]}"
806,99.0,129.5,174.5,104.5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69500088366844,43.0709614806261]}"
807,69.0,80.5,162.5,65.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74038377182217,43.06297545775028]}"
808,73.0,64.5,47.5,69.5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74157853115004,43.06259816533095]}"
809,85.0,110.5,172.0,85.5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81790838084169,43.202142461566076]}"
810,81.5,99.5,132.5,74.5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81802516182861,43.20208856264903]}"
811,76.0,84.25,112.5,59.25,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74140785124607,43.0628496936105]}"
812,82.5,99.0,167.5,75.5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81844737001215,43.201702287076856]}"
